자치구코드,법정동코드,자치구명,법정동명,본번,부번,주소,사업자상호
11380,1138010900,은평구,신사동,14,12,서울특별시 은평구 갈현로1길 6-32 제1층 102호(신사동),신공인중개사사무소
11380,1138010700,은평구,응암동,764,0,"서울특별시 은평구 백련산로 37 상가1동 103호(응암동, 힐스테이트백련산4차아파트)",백련산별공인중개사사무소
11380,1138010700,은평구,응암동,240,7,"서울특별시 은평구 응암로22길 34 상가동 B104호(응암동, 백련산파크자이)",탑자이공인중개사사무소
11380,1138010700,은평구,응암동,240,7,"서울특별시 은평구 응암로22길 34 상가동 B104호(응암동, 백련산파크자이)",탑자이부동산공인중개사사무소
11380,1138010600,은평구,대조동,196,3,서울특별시 은평구 연서로28길 20 지층 2호 (대조동),와공인중개사사무소
11380,1138010300,은평구,불광동,643,0,"서울특별시 은평구 통일로 796 상가동 지2층 113호 (불광동,북한산힐스테이트7차)",정다운공인중개사사무소
11380,1138010300,은평구,불광동,643,0,"서울특별시 은평구 통일로 796 상가동 130호 (불광동, 북한산힐스테이트7차)",은부거공인중개사사무소
11380,1138010600,은평구,대조동,200,2,서울특별시 은평구 연서로26길 8 101호 가운데 (대조동),참조은공인중개사사무소
11380,1138010300,은평구,불광동,424,2,서울특별시 은평구 연서로34길 5 1층 우측 (불광동),현대공인중개사사무소
11380,1138010200,은평구,녹번동,117,44,서울특별시 은평구 통일로 687 202호(녹번동),박사공인중개사사무소
11380,1138010700,은평구,응암동,763,0,"서울특별시 은평구 응암로 282 102호 (응암동,모아아파트)",SK공인중개사사무소
11380,1138010300,은평구,불광동,339,72,서울특별시 은평구 연서로32길 13 1층 중앙 (불광동),퍼펙트공인중개사사무소
11380,1138011000,은평구,증산동,258,0,"서울특별시 은평구 수색로 200 판매시설동 111호(증산동,DMC센트럴자이)",(단지내)토토공인중개사사무소
11380,1138010500,은평구,구산동,23,10,서울특별시 은평구 연서로9길 20 1층 코너 (구산동),부동산랜드공인중개사사무소
11380,1138010300,은평구,불광동,643,0,"서울특별시 은평구 통일로 796 상가동 105호 (불광동,북한산힐스테이트7차)",김형석공인중개사사무소
11380,1138010400,은평구,갈현동,507,31,서울특별시 은평구 갈현로 185 1층 (갈현동),리치공인중개사사무소
11380,1138010700,은평구,응암동,763,0,"서울특별시 은평구 응암로 282 102호 (응암동,모아아파트)",SK부동산공인중개사사무소
11380,1138010700,은평구,응암동,402,42,"서울특별시 은평구 응암로20길 20 105동 101호(응암동, 뉴월드아파트)",서울공인중개사사무소
11380,1138010400,은평구,갈현동,433,36,서울특별시 은평구 갈현로33길 10-1 1층(갈현동),수정공인중개사사무소
11380,1138010300,은평구,불광동,641,0,"서울특별시 은평구 불광로 122-10 상가115호 좌측 (불광동,북한산현대힐스테이트3차)",힐스테이트공인중개사사무소
11380,1138010700,은평구,응암동,89,1,"서울특별시 은평구 은평로9길 13 101호 좌측 (응암동, 캐스텔가든)",캐스텔공인중개사사무소
11380,1138010200,은평구,녹번동,118,35,서울특별시 은평구 진흥로 184-1 1층 (녹번동),OK부동산공인중개사사무소
11380,1138010600,은평구,대조동,59,17,서울특별시 은평구 진흥로11길 12 1층(대조동),우리공인중개사사무소
11380,1138010900,은평구,신사동,18,30,서울특별시 은평구 갈현로1길 7-1 102호 (신사동),행운공인중개사사무소
11380,1138011400,은평구,진관동,25,0,"서울특별시 은평구 진관3로 77 922동상가104호(진관동,은평뉴타운구파발)",은평채움공인중개사사무소
11380,1138010400,은평구,갈현동,455,13,서울특별시 은평구 연서로29길 7-14 1층(갈현동),땡큐공인중개사사무소
11380,1138010400,은평구,갈현동,423,14,서울특별시 은평구 갈현로 314 1층(갈현동),갈현롯데공인중개사사무소
11380,1138010200,은평구,녹번동,118,48,서울특별시 은평구 진흥로 182 1층 (녹번동),부자되는공인중개사사무소
11380,1138010200,은평구,녹번동,126,35,서울특별시 은평구 진흥로12가길 24 (녹번동),오거리공인중개사사무소
11380,1138010100,은평구,수색동,415,1,서울특별시 은평구 은평터널로 65 (수색동),연세부동산공인중개사사무소
11380,1138010600,은평구,대조동,215,22,서울특별시 은평구 연서로20길 19-1 1층 좌측(대조동),경호공인중개사사무소
11380,1138010600,은평구,대조동,185,8,서울특별시 은평구 통일로 835 1층(대조동),칠성공인중개사사무소
11410,1141011800,서대문구,홍은동,202,5,"서울특별시 서대문구 연희로41길 4 상가동 1층 101호(홍은동,현대아파트)",현대공인중개사사무소
11410,1141011800,서대문구,홍은동,48,136,서울특별시 서대문구 세검정로1길 27 (홍은동),열린공인중개사사무소
11410,1141012000,서대문구,남가좌동,5,177,서울특별시 서대문구 명지대길 53 (북가좌동),수오공인중개사사무소
11410,1141011900,서대문구,북가좌동,310,6,서울특별시 서대문구 거북골로20길 71 (북가좌동),행복공인중개사사무소
11410,1141011800,서대문구,홍은동,457,0,서울특별시 서대문구 홍은중앙로 81 1층 11호(홍은동),우리공인중개사사무소
11410,1141011900,서대문구,북가좌동,449,0,"서울특별시 서대문구 거북골로14길 5 상가동 108호(북가좌동,삼호아파트)",삼호부동산공인중개사사무소
11410,1141011700,서대문구,연희동,135,4,서울특별시 서대문구 연희로 120 1층(연희동),하나로공인중개사사무소
11410,1141011600,서대문구,창천동,72,22,서울특별시 서대문구 신촌로 63 102호(창천동),신촌더이음공인중개사사무소
11410,1141011700,서대문구,연희동,135,4,서울특별시 서대문구 연희로 120 1층 (연희동),하나공인중개사사무소
11410,1141011600,서대문구,창천동,506,1,서울특별시 서대문구 신촌로1길 26 (창천동),창천공인중개사사무소
11410,1141011600,서대문구,창천동,52,20,서울특별시 서대문구 연세로9길 10-5 지하1층(창천동),수부동산공인중개사사무소
11410,1141011900,서대문구,북가좌동,366,18,서울특별시 서대문구 거북골로 211 (북가좌동),박석규행정사/공인중개사사무소
11410,1141011900,서대문구,북가좌동,295,10,서울특별시 서대문구 응암로2길 17 (북가좌동),드림공인중개사사무소
11410,1141011900,서대문구,북가좌동,96,2,서울특별시 서대문구 거북골로 156 1층(북가좌동),알림(309-5900)공인중개사사무소
11410,1141011200,서대문구,대현동,34,49,서울특별시 서대문구 이화여대길 70 지하1층(대현동),우리공인중개사사무소
11410,1141011900,서대문구,북가좌동,481,0,"서울특별시 서대문구 수색로 100 상가2동2-05호(북가좌동,DMC래미안e편한세상1단지)",고려(303-8900)공인중개사사무소
11410,1141011900,서대문구,북가좌동,488,0,"서울특별시 서대문구 응암로 133 101동 104호(북가좌동,대경아르체)",삼정부동산공인중개사사무소
11410,1141011000,서대문구,북아현동,220,41,서울특별시 서대문구 신촌로 237-1 (북아현동),우리공인중개사사무소
11410,1141011000,서대문구,북아현동,3,37,서울특별시 서대문구 북아현로 56 (북아현동),부동산코리아공인중개사사무소
11410,1141012000,서대문구,남가좌동,376,0,서울특별시 서대문구 가재울로 45 상가104호(남가좌동),"현대(02-307-2100,단지내)공인중개사사무소"
11410,1141010600,서대문구,천연동,98,35,서울특별시 서대문구 독립문로8길 15 (천연동),대우공인중개사사무소
11410,1141011000,서대문구,북아현동,1006,0,"서울특별시 서대문구 북아현로 40 101동상가 110호(북아현동,경남아파트)",우리부동산공인중개사사무소
11410,1141011900,서대문구,북가좌동,366,18,서울특별시 서대문구 거북골로 211 (북가좌동),이정아공인중개사사무소
11410,1141011600,서대문구,창천동,33,14,서울특별시 서대문구 연세로9길 8 (창천동),신촌공인중개사사무소
11410,1141011000,서대문구,북아현동,134,27,서울특별시 서대문구 북아현로 10-1 1층 좌측(북아현동),굿모닝공인중개사사무소
11410,1141011000,서대문구,북아현동,126,44,서울특별시 서대문구 신촌로 283 (북아현동),북아현뉴타운사랑공인중개사사무소
11410,1141011700,서대문구,연희동,133,12,서울특별시 서대문구 연희로15안길 6 1층 중앙(연희동),공원부동산공인중개사사무소
11410,1141011800,서대문구,홍은동,277,28,서울특별시 서대문구 모래내로 351 1층(홍은동),연세공인중개사사무소
11410,1141011100,서대문구,홍제동,96,5,서울특별시 서대문구 통일로 391 나호1층 (홍제동),황금부동산공인중개사사무소
11410,1141011200,서대문구,대현동,104,5,"서울특별시 서대문구 신촌역로 7 신촌1층 105호(대현동,프르지오시티)",신촌푸르지오공인중개사사무소
11710,1171010600,송파구,삼전동,133,5,서울특별시 송파구 백제고분로 265 1층(삼전동),배명부동산중개사무소
11410,1141011100,서대문구,홍제동,266,145,서울특별시 서대문구 세검정로 56 1층(홍제동),불어나공인중개사사무소
11410,1141011100,서대문구,홍제동,246,3,서울특별시 서대문구 세무서길 47 1층 우측 (홍제동),인왕공인중개사사무소
11410,1141011200,서대문구,대현동,62,12,"서울특별시 서대문구 이화여대8길 36 1층(대현동, 공간휴)",김동영공인중개사사무소
11410,1141011700,서대문구,연희동,218,5,서울특별시 서대문구 연희로 57 101호(연희동),임광공인중개사사무소
11410,1141011700,서대문구,연희동,218,5,서울특별시 서대문구 연희로 57 101호(연희동),임광자이공인중개사사무소
11410,1141011000,서대문구,북아현동,177,10,서울특별시 서대문구 북아현로 59 1층(북아현동),친절한공인중개사사무소
11440,1144012200,마포구,합정동,373,17,"서울특별시 마포구 독막로 2 , 3층(합정동)",동우공인중개사사무소
11440,1144011200,마포구,현석동,44,0,"서울특별시 마포구 신수로 25 , (현석동)",충북공인중개사사무소
11440,1144012400,마포구,연남동,487,422,"서울특별시 마포구 연남로13길 1 , 1층우측 (연남동)",1등공인중개사사무소
11440,1144010500,마포구,용강동,508,0,"서울특별시 마포구 토정로31길 24 , 단지내상가 근생1-비111호 (용강동, 대림e편한세상3차)",마포대림공인중개사사무소
11440,1144012700,마포구,상암동,1596,0,"서울특별시 마포구 월드컵북로54길 25 , 상가1층110호 (상암동, 상암DMC푸르지오시티)",미소공인중개사사무소
11440,1144012700,마포구,상암동,1748,0,서울특별시 마포구 월드컵북로 481 1동224호(상암동),상암미소공인중개사사무소
11440,1144012700,마포구,상암동,1689,0,"서울특별시 마포구 상암산로1길 55 , 상가104호 (상암동, 상암월드컵파크6단지)",가야공인중개사사무소
11440,1144012300,마포구,망원동,414,2,"서울특별시 마포구 망원로 74-1 , 제1층우측 (망원동)",마을부동산공인중개사사무소
11440,1144010200,마포구,공덕동,117,11,서울특별시 마포구 마포대로14길 23 1층 101호(공덕동),마포중앙공인중개사사무소
11440,1144010100,마포구,아현동,774,0,"서울특별시 마포구 마포대로 195 , 4단지 상가동122호 (아현동, 마포래미안푸르지오)",에이스공인중개사사무소
11440,1144010300,마포구,신공덕동,1,48,"서울특별시 마포구 만리재로 67 2동 201호 (신공덕동,   갑을명가시티Ⅱ)",갑을명가공인중개사사무소
11440,1144010800,마포구,대흥동,322,2,"서울특별시 마포구 백범로 84 , 제1층우측 (대흥동)",동양공인중개사사무소
11440,1144012300,마포구,망원동,517,0,"서울특별시 마포구 월드컵로25길 26 101동 1-035호 (망원동 517, 마포영화블렌하임 )",뉴삼성공인중개사사무소
